time_sec,x,y,vx,vy,command,pdo_position_mm_22,pdo_speed_mms_22,pdo_position_mm_24,pdo_speed_mms_24,pdo_position_mm_26,pdo_speed_mms_26
443.138,0.123,-0.089,-0.080,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
443.154,0.092,-0.092,-0.080,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
443.222,0.092,-0.092,-0.080,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
443.308,0.092,-0.092,-0.080,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
443.381,0.092,-0.092,-0.080,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
443.473,0.092,-0.092,-0.080,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
443.543,0.092,-0.092,-0.090,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
443.555,0.054,-0.092,-0.090,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
443.564,0.054,-0.092,-0.090,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
443.631,0.054,-0.092,-0.090,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
443.723,0.054,-0.092,-0.090,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
443.807,0.054,-0.092,-0.090,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
443.881,0.054,-0.092,-0.090,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
443.935,0.054,-0.092,-0.079,0.008,open,0.000,0.000,100.500,0.000,100.500,0.000
443.950,0.018,-0.094,-0.079,0.008,open,0.000,0.000,100.500,0.000,100.500,0.000
443.971,0.018,-0.094,-0.079,0.008,open,0.000,0.000,100.500,0.000,100.500,0.000
444.067,0.018,-0.094,-0.079,0.008,open,0.000,0.000,100.500,0.000,100.500,0.000
444.136,0.018,-0.094,-0.079,0.008,open,0.000,0.000,100.500,0.000,100.500,0.000
444.219,0.018,-0.094,-0.079,0.008,open,0.000,0.000,100.500,0.000,100.500,0.000
444.307,0.018,-0.094,-0.079,0.008,open,0.000,0.000,100.500,0.000,100.500,0.000
444.337,0.018,-0.094,-0.066,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
444.349,-0.008,-0.096,-0.066,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
444.380,-0.008,-0.096,-0.066,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
444.469,-0.008,-0.096,-0.066,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
444.557,-0.008,-0.096,-0.066,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
444.632,-0.008,-0.096,-0.066,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
444.719,-0.008,-0.096,-0.066,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
444.741,-0.008,-0.096,-0.035,-0.019,open,0.000,0.000,100.500,0.000,100.500,0.000
444.761,-0.027,-0.098,-0.035,-0.019,open,0.000,0.000,100.500,0.000,100.500,0.000
444.807,-0.027,-0.098,-0.035,-0.019,open,0.000,0.000,100.500,0.000,100.500,0.000
444.880,-0.027,-0.098,-0.035,-0.019,open,0.000,0.000,100.500,0.000,100.500,0.000
444.974,-0.027,-0.098,-0.035,-0.019,open,0.000,0.000,100.500,0.000,100.500,0.000
445.059,-0.027,-0.098,-0.035,-0.019,open,0.000,0.000,100.500,0.000,100.500,0.000
445.130,-0.027,-0.098,-0.035,-0.019,open,0.000,0.000,100.500,0.000,100.500,0.000
445.137,-0.027,-0.098,-0.051,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
445.148,-0.050,-0.101,-0.051,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
445.219,-0.050,-0.101,-0.051,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
445.307,-0.050,-0.101,-0.051,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
445.380,-0.050,-0.101,-0.051,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
445.470,-0.050,-0.101,-0.051,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
445.543,-0.050,-0.101,-0.059,-0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
445.556,-0.073,-0.103,-0.059,-0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
445.558,-0.073,-0.103,-0.059,-0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
445.630,-0.073,-0.103,-0.059,-0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
445.719,-0.073,-0.103,-0.059,-0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
445.808,-0.073,-0.103,-0.059,-0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
445.880,-0.073,-0.103,-0.059,-0.002,open,0.000,0.000,100.500,0.000,100.500,0.000
445.936,-0.073,-0.103,-0.058,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
445.947,-0.094,-0.105,-0.058,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
445.969,-0.094,-0.105,-0.058,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
446.058,-0.094,-0.105,-0.058,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
446.132,-0.094,-0.105,-0.058,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
446.221,-0.094,-0.105,-0.058,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
446.307,-0.094,-0.105,-0.058,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
446.336,-0.094,-0.105,-0.028,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
446.344,-0.112,-0.105,-0.028,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
446.382,-0.112,-0.105,-0.028,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
446.469,-0.112,-0.105,-0.028,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
446.558,-0.112,-0.105,-0.028,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
446.635,-0.112,-0.105,-0.028,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
446.725,-0.112,-0.105,-0.028,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
446.747,-0.112,-0.105,-0.039,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
446.764,-0.129,-0.106,-0.039,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
446.807,-0.129,-0.106,-0.039,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
446.879,-0.129,-0.106,-0.039,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
446.968,-0.129,-0.106,-0.039,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
447.057,-0.129,-0.106,-0.039,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
447.131,-0.129,-0.106,-0.039,0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
447.139,-0.129,-0.106,-0.023,0.017,open,0.000,0.000,100.500,0.000,100.500,0.000
447.158,-0.137,-0.104,-0.023,0.017,open,0.000,0.000,100.500,0.000,100.500,0.000
447.218,-0.137,-0.104,-0.023,0.017,open,0.000,0.000,100.500,0.000,100.500,0.000
447.307,-0.137,-0.104,-0.023,0.017,open,0.000,0.000,100.500,0.000,100.500,0.000
447.379,-0.137,-0.104,-0.023,0.017,open,0.000,0.000,100.500,0.000,100.500,0.000
447.468,-0.137,-0.104,-0.023,0.017,open,0.000,0.000,100.500,0.000,100.500,0.000
447.541,-0.137,-0.104,-0.012,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
447.559,-0.142,-0.106,-0.012,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
447.570,-0.142,-0.106,-0.012,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
447.630,-0.142,-0.106,-0.012,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
447.722,-0.142,-0.106,-0.012,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
447.807,-0.142,-0.106,-0.012,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
447.879,-0.142,-0.106,-0.012,-0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
447.935,-0.142,-0.106,0.013,-0.027,open,0.000,0.000,100.500,0.000,100.500,0.000
447.953,-0.141,-0.108,0.013,-0.027,open,0.000,0.000,100.500,0.000,100.500,0.000
447.970,-0.141,-0.108,0.013,-0.027,open,0.000,0.000,100.500,0.000,100.500,0.000
448.060,-0.141,-0.108,0.013,-0.027,open,0.000,0.000,100.500,0.000,100.500,0.000
448.129,-0.141,-0.108,0.013,-0.027,open,0.000,0.000,100.500,0.000,100.500,0.000
448.221,-0.141,-0.108,0.013,-0.027,open,0.000,0.000,100.500,0.000,100.500,0.000
448.307,-0.141,-0.108,0.013,-0.027,open,0.000,0.000,100.500,0.000,100.500,0.000
448.335,-0.141,-0.108,0.007,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
448.347,-0.140,-0.107,0.007,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
448.385,-0.140,-0.107,0.007,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
448.470,-0.140,-0.107,0.007,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
448.557,-0.140,-0.107,0.007,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
448.629,-0.140,-0.107,0.007,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
448.721,-0.140,-0.107,0.007,-0.007,open,0.000,0.000,100.500,0.000,100.500,0.000
448.745,-0.140,-0.107,0.027,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
448.759,-0.143,-0.108,0.027,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
448.807,-0.143,-0.108,0.027,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
448.879,-0.143,-0.108,0.027,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
448.971,-0.143,-0.108,0.027,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
449.057,-0.143,-0.108,0.027,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
449.129,-0.143,-0.108,0.027,-0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
449.140,-0.143,-0.108,-0.024,0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
449.154,-0.147,-0.107,-0.024,0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
449.218,-0.147,-0.107,-0.024,0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
449.307,-0.147,-0.107,-0.024,0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
449.379,-0.147,-0.107,-0.024,0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
449.467,-0.147,-0.107,-0.024,0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
449.541,-0.147,-0.107,0.003,0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
449.553,-0.146,-0.107,0.003,0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
449.561,-0.146,-0.107,0.003,0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
449.629,-0.146,-0.107,0.003,0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
449.719,-0.146,-0.107,0.003,0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
449.807,-0.146,-0.107,0.003,0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
449.880,-0.146,-0.107,0.003,0.016,open,0.000,0.000,100.500,0.000,100.500,0.000
449.936,-0.146,-0.107,0.000,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
449.949,-0.144,-0.107,0.000,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
449.980,-0.144,-0.107,0.000,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
450.062,-0.144,-0.107,0.000,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
450.129,-0.144,-0.107,0.000,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
450.219,-0.144,-0.107,0.000,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
450.307,-0.144,-0.107,0.000,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
450.336,-0.144,-0.107,-0.006,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
450.358,-0.145,-0.107,-0.006,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
450.380,-0.145,-0.107,-0.006,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
450.467,-0.145,-0.107,-0.006,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
450.560,-0.145,-0.107,-0.006,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
450.628,-0.145,-0.107,-0.006,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
450.720,-0.145,-0.107,-0.006,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
450.742,-0.145,-0.107,-0.011,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
450.761,-0.146,-0.108,-0.011,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
450.808,-0.146,-0.108,-0.011,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
450.879,-0.146,-0.108,-0.011,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
450.967,-0.146,-0.108,-0.011,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
451.065,-0.146,-0.108,-0.011,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
451.129,-0.146,-0.108,-0.011,0.000,open,0.000,0.000,100.500,0.000,100.500,0.000
451.139,-0.146,-0.108,-0.008,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
451.151,-0.153,-0.109,-0.008,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
451.217,-0.153,-0.109,-0.008,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
451.307,-0.153,-0.109,-0.008,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
451.379,-0.153,-0.109,-0.008,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
451.467,-0.153,-0.109,-0.008,0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
451.543,-0.153,-0.109,-0.010,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
451.555,-0.155,-0.108,-0.010,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
451.569,-0.155,-0.108,-0.010,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
451.636,-0.155,-0.108,-0.010,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
451.717,-0.155,-0.108,-0.010,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
451.807,-0.155,-0.108,-0.010,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
451.879,-0.155,-0.108,-0.010,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
451.936,-0.155,-0.108,0.009,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
451.944,-0.154,-0.111,0.009,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
451.972,-0.154,-0.111,0.009,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
452.063,-0.154,-0.111,0.009,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
452.130,-0.154,-0.111,0.009,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
452.221,-0.154,-0.111,0.009,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
452.307,-0.154,-0.111,0.009,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
452.337,-0.154,-0.111,-0.016,0.014,open,0.000,0.000,100.500,0.000,100.500,0.000
452.356,-0.159,-0.107,-0.016,0.014,open,0.000,0.000,100.500,0.000,100.500,0.000
452.378,-0.159,-0.107,-0.016,0.014,open,0.000,0.000,100.500,0.000,100.500,0.000
452.469,-0.159,-0.107,-0.016,0.014,open,0.000,0.000,100.500,0.000,100.500,0.000
452.558,-0.159,-0.107,-0.016,0.014,open,0.000,0.000,100.500,0.000,100.500,0.000
452.628,-0.159,-0.107,-0.016,0.014,open,0.000,0.000,100.500,0.000,100.500,0.000
452.716,-0.159,-0.107,-0.016,0.014,open,0.000,0.000,100.500,0.000,100.500,0.000
452.742,-0.159,-0.107,0.022,-0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
452.752,-0.163,-0.108,0.022,-0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
452.809,-0.163,-0.108,0.022,-0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
452.878,-0.163,-0.108,0.022,-0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
452.967,-0.163,-0.108,0.022,-0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
453.059,-0.163,-0.108,0.022,-0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
453.128,-0.163,-0.108,0.022,-0.009,open,0.000,0.000,100.500,0.000,100.500,0.000
453.143,-0.163,-0.108,-0.014,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
453.157,-0.165,-0.108,-0.014,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
453.217,-0.165,-0.108,-0.014,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
453.308,-0.165,-0.108,-0.014,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
453.378,-0.165,-0.108,-0.014,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
453.466,-0.165,-0.108,-0.014,-0.006,open,0.000,0.000,100.500,0.000,100.500,0.000
453.544,-0.165,-0.108,0.050,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
453.559,-0.165,-0.108,0.050,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
453.561,-0.168,-0.107,0.050,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
453.628,-0.168,-0.107,0.050,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
453.719,-0.168,-0.107,0.050,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
453.807,-0.168,-0.107,0.050,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
453.878,-0.168,-0.107,0.050,-0.018,open,0.000,0.000,100.500,0.000,100.500,0.000
453.936,-0.168,-0.107,-0.026,0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
453.964,-0.168,-0.110,-0.026,0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
453.969,-0.168,-0.110,-0.026,0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
454.066,-0.168,-0.110,-0.026,0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
454.128,-0.168,-0.110,-0.026,0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
454.220,-0.168,-0.110,-0.026,0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
454.307,-0.168,-0.110,-0.026,0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
454.336,-0.168,-0.110,0.033,-0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
454.344,-0.170,-0.109,0.033,-0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
454.381,-0.170,-0.109,0.033,-0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
454.466,-0.170,-0.109,0.033,-0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
454.558,-0.170,-0.109,0.033,-0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
454.628,-0.170,-0.109,0.033,-0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
454.716,-0.170,-0.109,0.033,-0.011,open,0.000,0.000,100.500,0.000,100.500,0.000
454.741,-0.170,-0.109,0.023,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
454.749,-0.172,-0.107,0.023,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
454.807,-0.172,-0.107,0.023,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
454.878,-0.172,-0.107,0.023,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
454.966,-0.172,-0.107,0.023,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
455.058,-0.172,-0.107,0.023,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
455.128,-0.172,-0.107,0.023,-0.012,open,0.000,0.000,100.500,0.000,100.500,0.000
455.138,-0.172,-0.107,-0.010,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
455.150,-0.172,-0.106,-0.010,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
455.217,-0.172,-0.106,-0.010,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
455.307,-0.172,-0.106,-0.010,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
455.378,-0.172,-0.106,-0.010,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
455.468,-0.172,-0.106,-0.010,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
455.545,-0.172,-0.106,-0.018,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
455.557,-0.174,-0.108,-0.018,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
455.566,-0.174,-0.108,-0.018,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
455.628,-0.174,-0.108,-0.018,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
455.716,-0.174,-0.108,-0.018,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
455.807,-0.174,-0.108,-0.018,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
455.879,-0.174,-0.108,-0.018,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
455.935,-0.174,-0.108,0.003,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
455.946,-0.183,-0.108,0.003,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
455.969,-0.183,-0.108,0.003,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
456.057,-0.183,-0.108,0.003,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
456.129,-0.183,-0.108,0.003,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
456.216,-0.183,-0.108,0.003,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
456.307,-0.183,-0.108,0.003,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
456.336,-0.183,-0.108,-0.018,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
456.344,-0.189,-0.107,-0.018,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
456.378,-0.189,-0.107,-0.018,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
456.466,-0.189,-0.107,-0.018,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
456.558,-0.189,-0.107,-0.018,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
456.628,-0.189,-0.107,-0.018,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
456.715,-0.189,-0.107,-0.018,0.013,open,0.000,0.000,100.500,0.000,100.500,0.000
456.742,-0.189,-0.107,0.002,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
456.764,-0.192,-0.109,0.002,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
456.819,-0.192,-0.109,0.002,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
456.877,-0.192,-0.109,0.002,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
456.969,-0.192,-0.109,0.002,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
457.059,-0.192,-0.109,0.002,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
457.127,-0.192,-0.109,0.002,-0.010,open,0.000,0.000,100.500,0.000,100.500,0.000
457.140,-0.192,-0.109,0.020,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
457.154,-0.194,-0.108,0.020,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
457.216,-0.194,-0.108,0.020,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
457.306,-0.194,-0.108,0.020,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
457.382,-0.194,-0.108,0.020,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
457.470,-0.194,-0.108,0.020,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
457.544,-0.194,-0.108,-0.019,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
457.552,-0.196,-0.107,-0.019,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
457.557,-0.196,-0.107,-0.019,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
457.627,-0.196,-0.107,-0.019,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
457.715,-0.196,-0.107,-0.019,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
457.806,-0.196,-0.107,-0.019,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
457.878,-0.196,-0.107,-0.019,0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
457.937,-0.196,-0.107,0.013,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
457.950,-0.194,-0.109,0.013,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
457.965,-0.194,-0.109,0.013,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
458.058,-0.194,-0.109,0.013,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
458.127,-0.194,-0.109,0.013,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
458.221,-0.194,-0.109,0.013,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
458.306,-0.194,-0.109,0.013,-0.005,open,0.000,0.000,100.500,0.000,100.500,0.000
458.334,-0.194,-0.109,-0.026,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
458.346,-0.194,-0.110,-0.026,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
458.377,-0.194,-0.110,-0.026,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
458.465,-0.194,-0.110,-0.026,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
458.559,-0.194,-0.110,-0.026,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
458.628,-0.194,-0.110,-0.026,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
458.715,-0.194,-0.110,-0.026,0.001,open,0.000,0.000,100.500,0.000,100.500,0.000
458.746,-0.194,-0.110,0.008,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
458.758,-0.195,-0.107,0.008,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
458.806,-0.195,-0.107,0.008,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
458.878,-0.195,-0.107,0.008,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
458.965,-0.195,-0.107,0.008,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
459.058,-0.195,-0.107,0.008,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
459.127,-0.195,-0.107,0.008,-0.015,open,0.000,0.000,100.500,0.000,100.500,0.000
459.140,-0.195,-0.107,-0.003,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
459.157,-0.194,-0.107,-0.003,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
459.215,-0.194,-0.107,-0.003,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
459.306,-0.194,-0.107,-0.003,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
459.378,-0.194,-0.107,-0.003,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
459.465,-0.194,-0.107,-0.003,-0.004,open,0.000,0.000,100.500,0.000,100.500,0.000
459.539,-0.194,-0.107,0.012,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
459.548,-0.195,-0.105,0.012,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
459.557,-0.195,-0.105,0.012,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
459.627,-0.195,-0.105,0.012,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
459.715,-0.195,-0.105,0.012,0.003,open,0.000,0.000,100.500,0.000,100.500,0.000
